timestamp,accel_A-01_ms2,accel_A-02_ms2
3538.62,-0.096,-0.028
3538.64,-0.073,0.04
3538.66,-0.044,-0.017
3538.68,-0.015,-0.02
3538.7,-0.005,-0.095
3538.72,-0.072,-0.041
3538.74,0.069,-0.155
3538.76,0.027,-0.131
3538.78,0.077,-0.074
3538.8,0.092,-0.106
3538.82,0.056,-0.123
3538.84,0.122,-0.066
3538.86,0.246,-0.069
3538.88,0.117,-0.241
3538.9,0.215,-0.073
3538.92,0.202,-0.227
3538.94,0.207,-0.032
3538.96,0.179,-0.102
3538.98,0.266,-0.067
3539.0,0.222,-0.067
3539.02,0.197,-0.092
3539.04,0.194,-0.101
3539.06,0.192,-0.146
3539.08,0.198,-0.081
3539.1,0.132,-0.064
3539.12,0.065,-0.104
3539.14,0.17,-0.124
3539.16,0.164,-0.069
3539.18,0.127,-0.112
3539.2,0.068,-0.074
3539.22,-0.023,-0.22
3539.24,0.083,-0.074
3539.26,0.129,-0.121
3539.28,0.028,-0.02
3539.3,-0.05,-0.092
3539.32,-0.143,-0.039
3539.34,-0.024,-0.146
3539.36,-0.054,-0.046
3539.38,-0.059,0.001
3539.4,-0.093,-0.07
3539.42,-0.087,0.008
3539.44,-0.154,-0.047
3539.46,-0.153,-0.079
3539.48,-0.134,-0.104
3539.5,-0.224,0.038
3539.52,-0.175,-0.022
3539.54,-0.206,0.007
3539.56,-0.248,-0.046
3539.58,-0.214,0.003
3539.6,-0.158,-0.015
3539.62,-0.187,0.005
3539.64,-0.179,0.045
3539.66,-0.149,0.111
3539.68,-0.223,0.057
3539.7,-0.156,-0.036
3539.72,-0.275,-0.054
3539.74,-0.171,0.161
3539.76,-0.165,-0.001
3539.78,-0.195,0.058
3539.8,-0.039,0.027
3539.82,-0.294,0.152
3539.84,-0.081,0.163
3539.86,-0.129,0.141
3539.88,0.023,0.132
3539.9,-0.069,0.141
3539.92,0.005,0.101
3539.94,-0.034,0.122
3539.96,-0.054,0.08
3539.98,0.043,0.209
3540.0,0.09,0.12
3540.02,0.095,0.091
3540.04,0.073,0.093
3540.06,0.101,0.074
3540.08,0.176,0.071
3540.1,-0.008,0.143
3540.12,0.211,0.13
3540.14,0.142,0.158
3540.16,0.156,0.083
3540.18,0.172,0.163
3540.2,0.229,0.153
3540.22,0.152,0.06
3540.24,0.167,0.093
3540.26,0.179,0.156
3540.28,0.142,0.023
3540.3,0.183,0.057
3540.32,0.148,0.11
3540.34,0.182,0.065
3540.36,0.233,0.147
3540.38,0.169,0.049
3540.4,0.109,0.079
3540.42,0.049,0.05
3540.44,0.173,0.11
3540.46,0.123,0.094
3540.48,0.002,0.049
3540.5,0.075,-0.022
3540.52,0.021,-0.054
3540.54,0.003,0.048
3540.56,0.012,-0.091
3540.58,-0.071,-0.025
3540.6,-0.012,-0.023
3540.62,-0.003,0.022
3540.64,-0.128,0.032
3540.66,-0.177,-0.065
3540.68,-0.132,-0.142
3540.7,-0.108,-0.03
3540.72,-0.101,-0.053
3540.74,-0.147,-0.094
3540.76,-0.143,-0.03
3540.78,-0.217,-0.203
3540.8,-0.088,-0.162
3540.82,-0.166,-0.026
3540.84,-0.231,-0.105
3540.86,-0.204,-0.092
3540.88,-0.291,-0.017
3540.9,-0.153,-0.21
3540.92,-0.21,-0.105
3540.94,-0.201,-0.056
3540.96,-0.175,-0.079
3540.98,-0.232,-0.055
3541.0,-0.185,-0.126
3541.02,-0.194,-0.07
3541.04,-0.167,-0.117
3541.06,-0.035,-0.107
3541.08,-0.051,-0.073
3541.1,-0.008,-0.157
3541.12,-0.047,-0.212
3541.14,-0.033,-0.048
3541.16,-0.002,-0.04
3541.18,-0.047,-0.064
3541.2,0.005,-0.153
3541.22,-0.025,-0.074
3541.24,-0.041,-0.109
3541.26,0.134,-0.055
3541.28,0.039,-0.026
3541.3,0.105,-0.05
3541.32,0.179,-0.047
3541.34,0.032,-0.073
3541.36,0.238,-0.1
3541.38,0.094,-0.088
3541.4,0.139,-0.005
3541.42,0.244,-0.062
3541.44,0.01,-0.05
3541.46,0.089,-0.1
3541.48,0.141,-0.054
3541.5,0.152,-0.087
3541.52,0.237,0.067
3541.54,0.179,-0.001
3541.56,0.23,-0.098
3541.58,0.272,-0.051
3541.6,0.123,0.003
3541.62,0.244,-0.047
3541.64,0.204,0.062
3541.66,0.153,-0.021
3541.68,0.102,-0.03
3541.7,0.137,-0.06
3541.72,0.02,-0.079
3541.74,0.179,0.092
3541.76,0.103,0.013
3541.78,-0.014,0.041
3541.8,0.023,0.069
3541.82,0.019,0.08
3541.84,0.04,-0.055
3541.86,-0.079,0.097
3541.88,0.01,0.172
3541.9,-0.12,0.106
3541.92,-0.055,0.103
3541.94,-0.092,0.112
3541.96,-0.286,0.135
3541.98,-0.131,0.023
3542.0,-0.108,0.133
3542.02,-0.255,0.108
3542.04,-0.191,-0.011
3542.06,-0.17,0.106
3542.08,-0.246,0.125
3542.1,-0.286,0.131
3542.12,-0.227,0.065
3542.14,-0.21,0.136
3542.16,-0.154,0.09
3542.18,-0.213,0.138
3542.2,-0.182,0.178
3542.22,-0.276,-0.009
3542.24,-0.157,0.054
3542.26,-0.158,0.021
3542.28,-0.066,0.106
3542.3,-0.202,0.151
3542.32,-0.127,0.021
3542.34,-0.143,-0.029
3542.36,-0.011,0.094
3542.38,-0.12,0.036
3542.4,-0.07,0.045
3542.42,-0.043,-0.007
3542.44,0.007,0.104
3542.46,-0.004,0.063
3542.48,0.088,0.09
3542.5,-0.034,0.042
3542.52,0.066,0.067
3542.54,0.113,0.039
3542.56,0.037,0.043
3542.58,0.11,0.026
3542.6,0.13,-0.019
3542.62,0.1,0.082
3542.64,0.137,0.027
3542.66,0.091,0.042
3542.68,0.169,-0.045
3542.7,0.199,-0.002
3542.72,0.195,0.064
3542.74,0.238,0.073
3542.76,0.15,-0.015
3542.78,0.262,-0.013
3542.8,0.211,-0.093
3542.82,0.2,-0.1
3542.84,0.17,-0.068
3542.86,0.13,-0.097
3542.88,0.185,-0.125
3542.9,0.103,-0.011
3542.92,0.17,-0.035
3542.94,0.128,-0.046
3542.96,0.118,-0.048
3542.98,0.117,-0.066
3543.0,0.065,-0.092
3543.02,0.113,-0.049
3543.04,0.044,-0.157
3543.06,-0.016,-0.033
3543.08,-0.002,-0.101
3543.1,-0.0,-0.073
3543.12,-0.051,-0.115
3543.14,-0.067,-0.078
3543.16,-0.134,-0.146
3543.18,-0.071,-0.127
3543.2,-0.138,-0.086
3543.22,-0.192,-0.226
3543.24,-0.054,-0.178
3543.26,-0.144,0.033
3543.28,-0.123,-0.169
3543.3,-0.122,-0.094
3543.32,-0.155,-0.099
3543.34,-0.215,-0.022
3543.36,-0.128,-0.086
3543.38,-0.153,-0.111
3543.4,-0.191,-0.066
3543.42,-0.235,-0.201
3543.44,-0.15,-0.036
3543.46,-0.254,-0.063
3543.48,-0.134,-0.042
3543.5,-0.218,-0.057
3543.52,-0.099,-0.113
3543.54,-0.175,-0.175
3543.56,-0.158,-0.08
3543.58,-0.095,-0.071
3543.6,-0.097,-0.013
3543.62,-0.074,-0.118
3543.64,-0.059,-0.075
3543.66,-0.087,0.039
3543.68,0.027,-0.061
3543.7,-0.021,0.011
3543.72,0.058,-0.04
3543.74,0.088,0.05
3543.76,0.033,-0.078
3543.78,0.15,0.069
3543.8,0.021,0.079
3543.82,0.135,0.055
3543.84,0.096,0.102
3543.86,0.094,0.042
3543.88,0.126,0.017
3543.9,0.098,0.039
3543.92,0.145,0.098
3543.94,0.14,0.048
3543.96,0.204,0.06
3543.98,0.106,0.097
3544.0,0.227,0.053
3544.02,0.159,0.144
3544.04,0.197,0.092
3544.06,0.169,0.075
3544.08,0.122,0.097
3544.1,0.229,0.115
3544.12,0.129,0.177
3544.14,0.159,0.169
3544.16,0.184,0.096
3544.18,0.115,0.089
3544.2,0.052,0.133
3544.22,0.037,0.094
3544.24,0.16,0.187
3544.26,0.063,0.162
3544.28,0.046,0.04
3544.3,0.033,0.045
3544.32,-0.038,0.161
3544.34,-0.08,0.024
3544.36,-0.082,0.125
3544.38,-0.015,0.075
3544.4,-0.084,0.156
3544.42,-0.038,0.023
3544.44,-0.1,0.066
3544.46,-0.162,0.211
3544.48,-0.09,0.058
3544.5,-0.078,0.139
3544.52,-0.191,0.109
3544.54,-0.179,0.069
3544.56,-0.273,0.011
3544.58,-0.091,-0.025
3544.6,-0.182,-0.022
3544.62,-0.169,0.027
3544.64,-0.255,0.096
3544.66,-0.154,0.062
3544.68,-0.207,0.023
3544.7,-0.169,0.145
3544.72,-0.271,-0.096
3544.74,-0.206,0.016
3544.76,-0.159,0.08
3544.78,-0.113,-0.007
3544.8,-0.144,0.004
3544.82,-0.173,-0.037
3544.84,-0.156,0.016
3544.86,-0.118,0.017
3544.88,-0.066,-0.018
3544.9,-0.023,0.005
3544.92,-0.024,-0.026
3544.94,-0.012,-0.013
3544.96,-0.047,-0.082
3544.98,-0.002,-0.064
3545.0,0.055,-0.068
3545.02,0.085,-0.132
3545.04,0.11,-0.098
3545.06,0.178,-0.058
3545.08,0.093,-0.137
3545.1,0.051,-0.07
3545.12,0.185,-0.01
3545.14,0.126,-0.049
3545.16,0.135,-0.045
3545.18,0.211,-0.163
3545.2,0.092,-0.075
3545.22,0.091,-0.211
3545.24,0.277,0.056
3545.26,0.22,-0.043
3545.28,0.174,-0.111
3545.3,0.201,0.002
3545.32,0.189,-0.078
3545.34,0.259,-0.084
3545.36,0.098,-0.105
3545.38,0.173,-0.064
3545.4,0.254,-0.099
3545.42,0.056,-0.06
3545.44,0.229,-0.038
3545.46,0.081,-0.088
3545.48,0.057,-0.057
3545.5,0.058,-0.093
3545.52,0.071,-0.131
3545.54,0.086,-0.141
3545.56,0.038,-0.044
3545.58,0.053,-0.05
3545.6,0.093,-0.013
3545.62,-0.056,-0.008
3545.64,-0.125,-0.041
3545.66,-0.015,-0.007
3545.68,-0.029,-0.087
3545.7,-0.06,-0.094
3545.72,-0.19,-0.11
3545.74,-0.097,-0.055
3545.76,-0.095,0.011
3545.78,-0.15,0.032
3545.8,-0.261,-0.019
3545.82,-0.155,-0.002
3545.84,-0.196,0.019
3545.86,-0.145,0.006
3545.88,-0.188,-0.014
3545.9,-0.09,0.084
3545.92,-0.179,-0.099
3545.94,-0.176,0.012
3545.96,-0.116,0.086
3545.98,-0.116,0.058
3546.0,-0.158,0.023
3546.02,-0.111,0.02
3546.04,-0.19,-0.015
3546.06,-0.104,0.053
3546.08,-0.127,0.102
3546.1,-0.061,0.097
3546.12,-0.025,0.124
3546.14,-0.054,0.057
3546.16,-0.145,0.029
3546.18,-0.052,0.061
3546.2,-0.047,0.186
3546.22,-0.084,0.181
3546.24,-0.06,0.037
3546.26,-0.029,0.123
3546.28,0.066,0.01
3546.3,0.145,0.0
3546.32,0.025,0.096
3546.34,0.106,0.104
3546.36,0.077,0.08
3546.38,0.106,0.154
3546.4,0.16,-0.013
3546.42,0.092,0.165
3546.44,0.215,0.086
3546.46,0.251,0.133
3546.48,0.228,0.053
3546.5,0.165,0.043
3546.52,0.283,0.148
3546.54,0.291,0.07
3546.56,0.126,0.032
3546.58,0.203,-0.033
3546.6,0.289,0.092
3546.62,0.223,0.025
3546.64,0.258,0.049
3546.66,0.105,-0.02
3546.68,0.09,0.04
3546.7,0.127,0.07
3546.72,0.144,0.075
3546.74,0.081,0.052
3546.76,0.044,-0.022
3546.78,0.01,0.055
3546.8,-0.017,-0.022
3546.82,0.036,-0.024
3546.84,0.025,0.074
3546.86,0.065,0.078
3546.88,-0.038,0.055
3546.9,-0.094,0.002
3546.92,-0.024,0.007
3546.94,-0.023,0.063
3546.96,-0.144,-0.04
3546.98,-0.18,0.051
3547.0,-0.221,0.036
3547.02,-0.155,-0.053
3547.04,-0.219,-0.025
3547.06,-0.232,-0.145
3547.08,-0.209,-0.022
3547.1,-0.258,-0.152
3547.12,-0.17,-0.126
3547.14,-0.247,-0.038
3547.16,-0.247,-0.102
3547.18,-0.143,-0.112
3547.2,-0.177,-0.154
3547.22,-0.255,-0.155
3547.24,-0.2,0.014
3547.26,-0.101,-0.068
3547.28,-0.206,-0.125
3547.3,-0.177,-0.18
3547.32,-0.153,-0.045
3547.34,-0.087,-0.108
3547.36,-0.086,-0.13
3547.38,-0.09,-0.17
3547.4,-0.092,0.004
3547.42,-0.126,-0.141
3547.44,-0.029,-0.057
3547.46,0.069,-0.082
3547.48,0.035,-0.133
3547.5,-0.056,-0.125
3547.52,0.018,-0.123
3547.54,0.067,-0.143
3547.56,0.069,-0.075
3547.58,0.192,-0.015
3547.6,0.135,-0.08
3547.62,0.069,-0.058
3547.64,0.123,-0.03
3547.66,0.135,0.002
3547.68,0.21,-0.056
3547.7,0.092,-0.107
3547.72,0.14,-0.114
3547.74,0.116,0.001
3547.76,0.19,-0.105
3547.78,0.171,-0.071
3547.8,0.23,-0.053
3547.82,0.212,-0.069
3547.84,0.262,0.046
3547.86,0.167,0.033
3547.88,0.175,-0.034
3547.9,0.165,-0.043
3547.92,0.207,0.07
3547.94,0.129,0.024
3547.96,0.164,0.03
3547.98,0.073,0.087
3548.0,0.053,0.045
3548.02,0.09,0.109
3548.04,-0.008,0.073
3548.06,0.032,-0.025
3548.08,0.04,0.113
3548.1,-0.052,0.046
3548.12,-0.081,0.081
3548.14,0.041,0.009
3548.16,0.072,0.065
3548.18,-0.073,0.046
3548.2,-0.015,0.141
3548.22,-0.056,0.142
3548.24,-0.2,0.178
3548.26,-0.177,0.12
3548.28,-0.059,0.126
3548.3,-0.323,0.128
3548.32,-0.159,0.113
3548.34,-0.163,0.11
3548.36,-0.216,0.1
3548.38,-0.108,0.011
3548.4,-0.133,0.064
3548.42,-0.209,0.095
3548.44,-0.193,0.004
3548.46,-0.157,0.109
3548.48,-0.174,0.116
3548.5,-0.172,0.067
3548.52,-0.116,0.015
3548.54,-0.207,0.084
3548.56,-0.163,0.06
3548.58,-0.192,0.106
3548.6,-0.119,0.084
3548.62,-0.118,0.152
3548.64,-0.187,0.052
3548.66,-0.11,0.139
3548.68,-0.071,0.039
3548.7,-0.063,0.09
3548.72,-0.013,0.089
3548.74,0.038,0.081
3548.76,-0.019,0.016
3548.78,0.023,0.107
3548.8,0.097,0.065
3548.82,0.089,0.076
3548.84,0.071,0.061
3548.86,0.118,0.059
3548.88,0.179,-0.045
3548.9,0.121,0.006
3548.92,0.158,0.056
3548.94,0.205,0.063
3548.96,0.153,0.054
3548.98,0.254,-0.005
3549.0,0.17,-0.083
3549.02,0.211,-0.0
3549.04,0.195,0.005
3549.06,0.172,-0.032
3549.08,0.175,0.022
3549.1,0.25,0.008
3549.12,0.185,-0.072
3549.14,0.249,-0.104
3549.16,0.125,-0.039
3549.18,0.086,-0.034
3549.2,0.222,-0.122
3549.22,0.091,-0.151
3549.24,0.08,-0.087
3549.26,0.111,-0.105
3549.28,0.092,-0.057
3549.3,0.064,-0.063
3549.32,0.042,-0.083
3549.34,-0.009,-0.058
3549.36,0.032,-0.097
3549.38,-0.023,-0.005
3549.4,-0.112,-0.143
3549.42,-0.069,-0.121
3549.44,-0.051,-0.077
3549.46,-0.102,-0.078
3549.48,-0.185,-0.143
3549.5,-0.128,-0.065
3549.52,-0.028,-0.233
3549.54,-0.106,-0.085
3549.56,-0.086,-0.099
3549.58,-0.19,0.013
3549.6,-0.135,-0.069
3549.62,-0.332,-0.011
3549.64,-0.171,-0.071
3549.66,-0.199,-0.077
3549.68,-0.154,-0.128
3549.7,-0.216,-0.149
3549.72,-0.193,-0.077
3549.74,-0.148,0.003
3549.76,-0.176,-0.04
3549.78,-0.223,-0.085
3549.8,-0.15,-0.079
3549.82,-0.205,-0.028
3549.84,-0.119,-0.022
3549.86,-0.136,0.037
3549.88,-0.272,0.008
3549.9,-0.119,0.051
3549.92,-0.044,-0.01
3549.94,-0.133,-0.053
3549.96,-0.073,-0.053
3549.98,0.05,-0.096
3550.0,0.012,-0.024
3550.02,0.016,0.039
3550.04,-0.072,-0.095
3550.06,0.069,-0.078
3550.08,0.034,-0.088
3550.1,0.096,0.081
3550.12,0.154,0.122
3550.14,0.116,0.032
3550.16,0.097,0.066
3550.18,0.196,0.044
3550.2,0.186,0.027
3550.22,0.201,0.034
3550.24,0.116,0.003
3550.26,0.17,0.034
3550.28,0.246,0.106
3550.3,0.225,0.073
3550.32,0.117,0.167
3550.34,0.208,0.059
3550.36,0.224,0.109
3550.38,0.13,0.093
3550.4,0.274,0.003
3550.42,0.124,0.098
3550.44,0.209,0.081
3550.46,0.125,0.016
3550.48,0.121,0.02
3550.5,0.128,0.114
3550.52,0.094,0.019
3550.54,0.089,0.081
3550.56,0.119,0.125
3550.58,0.041,0.03
3550.6,-0.0,0.002
3550.62,-0.033,0.032
3550.64,0.033,0.083
3550.66,-0.052,0.005
3550.68,-0.088,0.071
3550.7,-0.096,0.164
3550.72,-0.016,0.184
3550.74,-0.136,0.203
3550.76,-0.095,0.103
3550.78,-0.161,0.059
3550.8,-0.178,0.116
3550.82,-0.188,0.019
3550.84,-0.284,-0.015
3550.86,-0.2,0.006
3550.88,-0.211,0.097
3550.9,-0.341,0.09
3550.92,-0.2,0.012
3550.94,-0.216,0.061
3550.96,-0.209,0.047
3550.98,-0.188,0.064
3551.0,-0.177,0.012
3551.02,-0.181,-0.005
3551.04,-0.125,-0.043
3551.06,-0.127,-0.007
3551.08,-0.196,-0.052
3551.1,-0.128,-0.053
3551.12,-0.097,0.011
3551.14,-0.107,-0.068
3551.16,-0.071,-0.026
3551.18,0.063,-0.097
3551.2,-0.125,-0.115
3551.22,0.016,0.01
3551.24,-0.081,-0.009
3551.26,-0.028,-0.026
3551.28,-0.057,-0.074
3551.3,0.076,-0.018
3551.32,-0.008,-0.076
3551.34,0.013,-0.127
3551.36,0.041,-0.117
3551.38,0.095,-0.065
3551.4,0.121,-0.095
3551.42,0.245,-0.155
3551.44,0.249,-0.1
3551.46,0.145,-0.135
3551.48,0.267,-0.089
3551.5,0.145,-0.097
3551.52,0.166,-0.149
3551.54,0.265,-0.109
3551.56,0.205,-0.08
3551.58,0.182,-0.114
3551.6,0.225,-0.105
3551.62,0.099,-0.086
3551.64,0.223,-0.18
3551.66,0.255,-0.127
3551.68,0.111,-0.082
3551.7,0.148,-0.082
3551.72,0.179,-0.187
3551.74,0.11,-0.067
3551.76,0.09,-0.014
3551.78,0.149,-0.137
3551.8,0.022,-0.077
3551.82,0.05,-0.074
3551.84,0.083,-0.061
3551.86,-0.043,-0.099
3551.88,0.032,-0.076
3551.9,-0.066,-0.097
3551.92,0.014,-0.068
3551.94,-0.049,-0.067
3551.96,-0.068,-0.009
3551.98,-0.051,-0.058
3552.0,-0.173,-0.1
3552.02,-0.033,0.035
3552.04,-0.21,-0.005
3552.06,-0.176,-0.057
3552.08,-0.146,0.077
3552.1,-0.253,0.009
3552.12,-0.221,0.016
3552.14,-0.171,0.081
3552.16,-0.178,-0.0
3552.18,-0.251,0.033
3552.2,-0.168,-0.034
3552.22,-0.263,0.011
3552.24,-0.166,0.146
3552.26,-0.241,0.105
3552.28,-0.233,-0.022
3552.3,-0.217,0.066
3552.32,-0.163,0.028
3552.34,-0.14,0.084
3552.36,-0.239,0.129
3552.38,-0.013,0.066
3552.4,-0.13,0.112
3552.42,-0.089,0.143
3552.44,-0.094,0.075
3552.46,-0.027,0.025
3552.48,-0.076,0.083
3552.5,-0.0,0.043
3552.52,-0.012,0.028
3552.54,-0.029,0.091
3552.56,0.137,0.09
3552.58,0.001,0.144
3552.6,0.131,0.131
3552.62,0.14,0.095
3552.64,0.147,0.067
3552.66,0.234,0.057
3552.68,0.133,0.087
3552.7,0.074,0.075
3552.72,0.163,-0.011
3552.74,0.141,0.062
3552.76,0.131,0.074
3552.78,0.176,0.126
3552.8,0.155,0.077
3552.82,0.138,0.133
3552.84,0.26,-0.014
3552.86,0.185,0.073
3552.88,0.194,0.008
3552.9,0.232,0.071
3552.92,0.158,0.068
3552.94,0.143,0.088
3552.96,0.195,0.03
3552.98,0.103,0.063
3553.0,0.052,-0.014
3553.02,0.098,0.028
3553.04,0.167,0.002
3553.06,0.005,0.038
3553.08,0.003,-0.04
3553.1,0.167,0.005
3553.12,-0.014,-0.029
3553.14,0.006,0.097
3553.16,-0.017,-0.028
3553.18,0.058,0.009
3553.2,-0.067,0.003
3553.22,-0.104,-0.074
3553.24,-0.085,-0.001
3553.26,-0.122,-0.066
3553.28,-0.153,0.02
3553.3,-0.077,-0.069
3553.32,-0.2,-0.101
3553.34,-0.161,0.011
3553.36,-0.191,-0.078
3553.38,-0.164,-0.059
3553.4,-0.232,-0.068
3553.42,-0.149,-0.033
3553.44,-0.165,-0.088
3553.46,-0.247,-0.123
3553.48,-0.123,-0.009
3553.5,-0.184,-0.082
3553.52,-0.124,-0.136
3553.54,-0.212,-0.164
3553.56,-0.199,-0.014
3553.58,-0.164,-0.101
3553.6,-0.089,-0.014
3553.62,-0.163,-0.138
3553.64,-0.132,-0.026
3553.66,-0.104,-0.175
3553.68,-0.132,-0.081
3553.7,-0.006,0.001
3553.72,-0.051,-0.13
3553.74,-0.039,-0.073
3553.76,-0.06,0.008
3553.78,-0.119,-0.153
3553.8,0.063,-0.163
3553.82,-0.078,-0.036
3553.84,0.043,-0.039
3553.86,0.017,-0.132
3553.88,0.04,-0.028
3553.9,0.16,-0.049
3553.92,0.171,0.007
3553.94,0.171,-0.027
3553.96,0.043,-0.014
3553.98,0.168,-0.007
3554.0,0.194,-0.065
3554.02,0.183,0.012
3554.04,0.183,-0.167
3554.06,0.219,-0.083
3554.08,0.201,0.021
3554.1,0.195,-0.064
3554.12,0.246,-0.062
3554.14,0.171,-0.036
3554.16,0.273,-0.039
3554.18,0.254,0.058
3554.2,0.12,0.004
3554.22,0.16,-0.008
3554.24,0.127,-0.013
3554.26,0.104,0.051
3554.28,0.018,-0.027
3554.3,0.132,0.052
3554.32,0.128,0.055
3554.34,0.079,-0.022
3554.36,0.045,0.06
3554.38,0.054,0.084
3554.4,0.065,0.086
3554.42,-0.034,0.092
3554.44,0.054,0.162
3554.46,-0.055,0.043
3554.48,-0.027,0.106
3554.5,-0.056,0.126
3554.52,-0.075,0.057
3554.54,-0.179,0.069
3554.56,-0.166,0.139
3554.58,-0.101,0.1
3554.6,-0.17,0.091
3554.62,-0.171,0.152
3554.64,-0.24,0.096
3554.66,-0.31,0.099
3554.68,-0.119,0.036
3554.7,-0.243,0.106
3554.72,-0.223,0.131
3554.74,-0.11,0.054
3554.76,-0.162,0.07
3554.78,-0.238,0.08
3554.8,-0.184,0.039
3554.82,-0.208,0.073
3554.84,-0.192,0.056
3554.86,-0.235,0.03
3554.88,-0.001,0.161
3554.9,-0.126,0.086
3554.92,-0.096,0.077
3554.94,-0.153,0.141
3554.96,-0.101,0.118
3554.98,-0.077,0.011
3555.0,-0.033,-0.009
3555.02,-0.02,0.056
3555.04,-0.05,0.061
3555.06,0.117,-0.028
3555.08,0.032,0.038
3555.1,0.075,0.115
3555.12,0.127,0.017
3555.14,0.116,0.032
3555.16,0.121,0.097
3555.18,0.182,0.003
3555.2,0.193,0.055
3555.22,0.224,0.042
3555.24,0.071,-0.016
3555.26,0.139,-0.06
3555.28,0.168,-0.007
3555.3,0.258,-0.103
3555.32,0.228,-0.001
3555.34,0.127,-0.013
3555.36,0.112,-0.015
3555.38,0.121,-0.139
3555.4,0.149,0.021
3555.42,0.211,-0.19
3555.44,0.029,0.022
3555.46,-0.019,-0.022
3555.48,0.189,-0.038
3555.5,0.156,-0.084
3555.52,0.069,-0.119
3555.54,0.172,-0.084
3555.56,0.102,-0.219
3555.58,0.162,-0.024
3555.6,0.115,-0.054
3555.62,0.09,-0.164
3555.64,-0.027,-0.082
3555.66,0.072,-0.133
3555.68,-0.048,-0.1
3555.7,-0.074,-0.075
3555.72,-0.068,-0.088
3555.74,-0.237,-0.131
3555.76,-0.073,-0.056
3555.78,-0.121,-0.168
3555.8,-0.171,-0.003
3555.82,-0.175,-0.002
3555.84,-0.054,0.035
3555.86,-0.193,-0.091
3555.88,-0.159,-0.089
3555.9,-0.245,-0.144
3555.92,-0.06,-0.048
3555.94,-0.215,-0.043
3555.96,-0.16,-0.073
3555.98,-0.19,-0.042
3556.0,-0.146,-0.091
3556.02,-0.18,-0.107
3556.04,-0.186,-0.148
3556.06,-0.198,-0.007
3556.08,-0.257,-0.006
3556.1,-0.226,-0.091
3556.12,-0.178,-0.041
3556.14,-0.162,-0.104
3556.16,-0.104,-0.03
3556.18,0.038,-0.116
3556.2,-0.092,-0.061
3556.22,-0.077,0.005
3556.24,0.049,0.024
3556.26,-0.065,-0.048
3556.28,-0.057,-0.006
3556.3,0.038,0.039
3556.32,0.03,0.031
3556.34,0.027,0.021
3556.36,0.145,0.005
3556.38,0.088,0.112
3556.4,0.135,0.113
3556.42,0.173,0.076
3556.44,0.129,0.031
3556.46,0.067,0.059
3556.48,0.157,0.113
3556.5,0.232,0.044
3556.52,0.284,0.055
3556.54,0.213,0.177
3556.56,0.231,0.079
3556.58,0.191,0.046
3556.6,0.306,0.047
3556.62,0.107,0.077
3556.64,0.233,0.107
3556.66,0.143,0.146
3556.68,0.136,0.07
3556.7,0.192,0.16
3556.72,0.18,0.088
3556.74,0.197,0.063
3556.76,0.146,0.124
3556.78,0.144,0.194
3556.8,0.188,0.119
3556.82,0.099,0.116
3556.84,0.067,0.118
3556.86,0.07,0.061
3556.88,0.022,0.022
3556.9,0.077,0.152
3556.92,0.008,0.1
3556.94,0.021,0.028
3556.96,-0.085,0.093
3556.98,-0.105,0.108
3557.0,-0.12,0.156
3557.02,-0.048,0.009
3557.04,-0.174,0.0
3557.06,-0.196,0.053
3557.08,-0.1,0.067
3557.1,-0.167,0.178
3557.12,-0.082,0.028
3557.14,-0.121,0.079
3557.16,-0.085,0.02
3557.18,-0.194,0.014
3557.2,-0.068,0.005
3557.22,-0.18,0.034
3557.24,-0.213,0.075
3557.26,-0.208,-0.006
3557.28,-0.169,0.078
3557.3,-0.161,0.011
3557.32,-0.193,0.001
3557.34,-0.127,0.0
3557.36,-0.187,-0.063
3557.38,-0.06,-0.042
3557.4,-0.004,-0.101
3557.42,-0.059,0.018
3557.44,-0.158,-0.049
3557.46,-0.11,-0.065
3557.48,-0.095,0.005
3557.5,-0.023,-0.107
3557.52,0.0,-0.0
3557.54,-0.026,-0.157
3557.56,0.034,-0.085
3557.58,0.052,-0.182
3557.6,0.037,0.032
3557.62,0.081,-0.081
3557.64,0.071,0.005
3557.66,0.103,-0.13
3557.68,0.135,-0.083
3557.7,0.132,-0.043
3557.72,0.199,-0.104
3557.74,0.125,-0.084
3557.76,0.178,-0.117
3557.78,0.134,-0.069
3557.8,0.246,-0.054
3557.82,0.241,-0.058
3557.84,0.172,-0.093
3557.86,0.137,-0.039
3557.88,0.151,-0.091
3557.9,0.173,-0.109
3557.92,0.275,-0.139
3557.94,0.192,-0.007
3557.96,0.182,-0.017
3557.98,0.231,-0.006
3558.0,0.129,-0.144
3558.02,0.155,-0.072
3558.04,0.209,-0.006
3558.06,0.16,-0.075
3558.08,0.078,-0.01
3558.1,0.12,-0.129
3558.12,0.023,0.019
3558.14,-0.058,-0.114
3558.16,-0.0,-0.046
3558.18,-0.042,-0.076
3558.2,0.092,-0.057
3558.22,-0.085,-0.106
3558.24,-0.052,-0.074
3558.26,-0.046,-0.035
3558.28,-0.103,-0.071
3558.3,-0.123,-0.098
3558.32,-0.159,-0.053
3558.34,-0.196,-0.106
3558.36,-0.167,-0.015
3558.38,-0.23,-0.025
3558.4,-0.23,0.031
3558.42,-0.183,-0.038
3558.44,-0.165,0.117
3558.46,-0.176,-0.022
3558.48,-0.071,-0.043
3558.5,-0.217,-0.014
3558.52,-0.137,0.04
